"name","address","city","state","zipcode","county","latitude","longitude","adp","month","year","fiscalyear","inspectionmonth","inspectionyear","administrativesegregation","calculatedforce","chemicalforce","detainee_detainee_physassault_noseriousinj","detainee_detainee_physassault_seriousinj","detainee_staff_physassault_noseriousinj","detainee_staff_physassault_seriousinj","disciplinaryappeals","disciplinaryappeals_detaineefavor","disciplinaryinfractions","disciplinaryinfractions_guilty","disciplinarysegregation","force_seriousinjury","hungerstrikes","immediateforce","infectiousdiseasesconfirmed","infectiousdiseasesreported","medicalobservation","medicalsegregation","mentalhealthobservation","mentalhealthsegregation","nonlethalweaponsincidents","offsiteemergencycare","offsitemedicalcare","offsitementalhealthcare","outsidemedicalreferrals","pointrestraints","sanctionsover60days","sexual_detaineedetainee","sexual_detaineedetainee_sub","sexual_detaineeinmate","sexual_detaineeinmate_sub","sexual_detaineestaff","sexual_detaineestaff_sub","sexual_inmatedetainee","sexual_inmatedetainee_sub","sexual_staffdetainee","sexual_staffdetainee_sub","sickcallencounters","sickcallrequests","stripsearches","suicideattempts","suicideconstantmentalhealthwatch","disciplinary_filed","disciplinary_sub","food_filed","food_sub","force_filed","force_sub","library_filed","library_sub","mail_filed","mail_sub","medical_filed","medical_sub","other_filed","other_sub","prop_filed","prop_sub","safety_filed","safety_sub","sanitation_filed","sanitation_sub","sexualassault_sub","sexualassult_filed","solitary_filed","solitary_sub","staffconduct_filed","staffconduct_sub","visitation_filed","visitation_sub"
"CHASE COUNTY DETENTION FACILITY","301 SOUTH WALNUT STREET","Cottonwood Falls","KS",66845,"Chase",38.367157,-96.538447,99.7964978041142,6,2021,2021,8,2021,2,0,0,2,0,0,0,0,0,2,2,2,0,0,0,15,,0,2,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,88,0,0,1,0,,0,,0,,0,0,0,0,0,,4,,0,,0,,0,,0,0,0,,0,0,0,0
"CHASE COUNTY DETENTION FACILITY","301 SOUTH WALNUT STREET","Cottonwood Falls","KS",66845,"Chase",38.367157,-96.538447,66.0608941396071,8,2020,2020,8,2021,,0,0,,0,0,0,,,,,,0,,0,,,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CHASE COUNTY DETENTION FACILITY","301 SOUTH WALNUT STREET","Cottonwood Falls","KS",66845,"Chase",38.367157,-96.538447,58.3965066199628,11,2021,2022,8,2022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHASE COUNTY DETENTION FACILITY","301 SOUTH WALNUT STREET","Cottonwood Falls","KS",66845,"Chase",38.367157,-96.538447,63.9642857156429,4,2022,2022,8,2022,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CHASE COUNTY DETENTION FACILITY","301 SOUTH WALNUT STREET","Cottonwood Falls","KS",66845,"Chase",38.367157,-96.538447,80.5953893809444,9,2020,2020,8,2021,,0,0,,0,0,0,,,,,,0,,0,,,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CHASE COUNTY DETENTION FACILITY","301 SOUTH WALNUT STREET","Cottonwood Falls","KS",66845,"Chase",38.367157,-96.538447,68.1428571435357,3,2022,2022,8,2022,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHASE COUNTY DETENTION FACILITY","301 SOUTH WALNUT STREET","Cottonwood Falls","KS",66845,"Chase",38.367157,-96.538447,60.4568774203035,11,2020,2021,8,2021,,0,0,,0,0,0,,,,,,0,,0,,,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CHASE COUNTY DETENTION FACILITY","301 SOUTH WALNUT STREET","Cottonwood Falls","KS",66845,"Chase",38.367157,-96.538447,53.6660947144194,1,2022,2022,8,2022,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHASE COUNTY DETENTION FACILITY","301 SOUTH WALNUT STREET","Cottonwood Falls","KS",66845,"Chase",38.367157,-96.538447,62.4596091210755,12,2020,2021,8,2021,,0,0,,0,0,0,,,,,,0,,0,,,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CHASE COUNTY DETENTION FACILITY","301 SOUTH WALNUT STREET","Cottonwood Falls","KS",66845,"Chase",38.367157,-96.538447,55.6184766033402,7,2022,2022,8,2022,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHASE COUNTY DETENTION FACILITY","301 SOUTH WALNUT STREET","Cottonwood Falls","KS",66845,"Chase",38.367157,-96.538447,65.5999999965714,5,2022,2022,8,2022,27,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHASE COUNTY DETENTION FACILITY","301 SOUTH WALNUT STREET","Cottonwood Falls","KS",66845,"Chase",38.367157,-96.538447,57.2273072105429,9,2021,2021,8,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHASE COUNTY DETENTION FACILITY","301 SOUTH WALNUT STREET","Cottonwood Falls","KS",66845,"Chase",38.367157,-96.538447,80.6039621350345,7,2021,2021,8,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,32,0,0,1,0,,0,,0,,0,0,0,0,1,,1,,0,,0,,0,,0,0,0,,0,0,0,0
"CHASE COUNTY DETENTION FACILITY","301 SOUTH WALNUT STREET","Cottonwood Falls","KS",66845,"Chase",38.367157,-96.538447,57.79222074475,2,2022,2022,8,2022,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHASE COUNTY DETENTION FACILITY","301 SOUTH WALNUT STREET","Cottonwood Falls","KS",66845,"Chase",38.367157,-96.538447,61.2499999995715,6,2022,2022,8,2022,34,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"CHASE COUNTY DETENTION FACILITY","301 SOUTH WALNUT STREET","Cottonwood Falls","KS",66845,"Chase",38.367157,-96.538447,37.1858697951429,2,2021,2021,8,2021,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,44,0,0,0,0,,0,,0,,0,0,1,0,0,,1,,0,,0,,0,,0,0,0,,0,0,0,0
"CHASE COUNTY DETENTION FACILITY","301 SOUTH WALNUT STREET","Cottonwood Falls","KS",66845,"Chase",38.367157,-96.538447,68.109974421353,8,2021,2021,8,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHASE COUNTY DETENTION FACILITY","301 SOUTH WALNUT STREET","Cottonwood Falls","KS",66845,"Chase",38.367157,-96.538447,69.541436464,10,2020,2021,8,2021,,0,0,,0,0,0,,,,,,0,,0,,,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CHASE COUNTY DETENTION FACILITY","301 SOUTH WALNUT STREET","Cottonwood Falls","KS",66845,"Chase",38.367157,-96.538447,55.0131827391786,1,2021,2021,8,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,41,0,0,0,0,,0,,0,,0,0,0,0,0,,3,,0,,0,,0,,0,0,0,,0,0,0,0
"CHIPPEWA COUNTY SSM","325 COURT STREET","SAULT SAINTE MARIE","MI",49783,"",46.4973719,-84.3455596,30.623074822,3,2020,2020,3,2021,3,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHIPPEWA COUNTY SSM","325 COURT STREET","SAULT SAINTE MARIE","MI",49783,"",46.4973719,-84.3455596,24.550755943,5,2020,2020,3,2021,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHIPPEWA COUNTY SSM","325 COURT STREET","SAULT SAINTE MARIE","MI",49783,"",46.4973719,-84.3455596,21.4795547643684,11,2020,2021,3,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHIPPEWA COUNTY SSM","325 COURT STREET","SAULT SAINTE MARIE","MI",49783,"",46.4973719,-84.3455596,5.69534176885714,2,2021,2021,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHIPPEWA COUNTY SSM","325 COURT STREET","SAULT SAINTE MARIE","MI",49783,"",46.4973719,-84.3455596,24.70718232,10,2020,2021,3,2021,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHIPPEWA COUNTY SSM","325 COURT STREET","SAULT SAINTE MARIE","MI",49783,"",46.4973719,-84.3455596,6.2735792595,1,2021,2021,3,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHIPPEWA COUNTY SSM","325 COURT STREET","SAULT SAINTE MARIE","MI",49783,"",46.4973719,-84.3455596,22.9776246514285,6,2020,2020,3,2021,1,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHIPPEWA COUNTY SSM","325 COURT STREET","SAULT SAINTE MARIE","MI",49783,"",46.4973719,-84.3455596,11.4398409193208,12,2020,2021,3,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHIPPEWA COUNTY SSM","325 COURT STREET","SAULT SAINTE MARIE","MI",49783,"",46.4973719,-84.3455596,15.4980729655357,8,2020,2020,3,2021,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHIPPEWA COUNTY SSM","325 COURT STREET","SAULT SAINTE MARIE","MI",49783,"",46.4973719,-84.3455596,30.6966989696285,4,2020,2020,3,2021,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHIPPEWA COUNTY SSM","325 COURT STREET","SAULT SAINTE MARIE","MI",49783,"",46.4973719,-84.3455596,21.7783787855143,7,2020,2020,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHIPPEWA COUNTY SSM","325 COURT STREET","SAULT SAINTE MARIE","MI",49783,"",46.4973719,-84.3455596,19.3780547386389,9,2020,2020,3,2021,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISTIAN COUNTY JAIL","110 WEST ELM","OZARK","MO",65721,"",37.0195378,-93.2054303,9.10671642122814,11,2020,2021,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISTIAN COUNTY JAIL","110 WEST ELM","OZARK","MO",65721,"",37.0195378,-93.2054303,6.27357700898113,12,2020,2021,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISTIAN COUNTY JAIL","110 WEST ELM","OZARK","MO",65721,"",37.0195378,-93.2054303,12.5835382520286,1,2020,2020,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISTIAN COUNTY JAIL","110 WEST ELM","OZARK","MO",65721,"",37.0195378,-93.2054303,15.6709299995429,4,2020,2020,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISTIAN COUNTY JAIL","110 WEST ELM","OZARK","MO",65721,"",37.0195378,-93.2054303,4.50283418028572,6,2020,2020,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISTIAN COUNTY JAIL","110 WEST ELM","OZARK","MO",65721,"",37.0195378,-93.2054303,13.5754001938929,3,2020,2020,1,2021,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISTIAN COUNTY JAIL","110 WEST ELM","OZARK","MO",65721,"",37.0195378,-93.2054303,10.475138122,10,2020,2021,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISTIAN COUNTY JAIL","110 WEST ELM","OZARK","MO",65721,"",37.0195378,-93.2054303,5.57014585828573,5,2020,2020,1,2021,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISTIAN COUNTY JAIL","110 WEST ELM","OZARK","MO",65721,"",37.0195378,-93.2054303,1.86369475439286,8,2020,2020,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISTIAN COUNTY JAIL","110 WEST ELM","OZARK","MO",65721,"",37.0195378,-93.2054303,10.7629848277143,2,2020,2020,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISTIAN COUNTY JAIL","110 WEST ELM","OZARK","MO",65721,"",37.0195378,-93.2054303,5.32033167168571,7,2020,2020,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISTIAN COUNTY JAIL","110 WEST ELM","OZARK","MO",65721,"",37.0195378,-93.2054303,12.5146627588056,9,2020,2020,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIBOLA COUNTY CORRECTIONAL CENTER","2000 Cibola Loop","Milan","NM",87021,"Cibola",35.179983,-107.90859,0,2,2021,2021,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIBOLA COUNTY CORRECTIONAL CENTER","2000 Cibola Loop","Milan","NM",87021,"Cibola",35.179983,-107.90859,82.9288563810313,2,2022,2022,5,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CIBOLA COUNTY CORRECTIONAL CENTER","2000 Cibola Loop","Milan","NM",87021,"Cibola",35.179983,-107.90859,41.2517211853454,11,2021,2022,5,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CIBOLA COUNTY CORRECTIONAL CENTER","2000 Cibola Loop","Milan","NM",87021,"Cibola",35.179983,-107.90859,15.5185677382856,6,2020,2020,12,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIBOLA COUNTY CORRECTIONAL CENTER","2000 Cibola Loop","Milan","NM",87021,"Cibola",35.179983,-107.90859,45.7425178444503,11,2020,2021,12,2020,12,0,0,0,0,0,0,0,0,11,11,0,0,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"CIBOLA COUNTY CORRECTIONAL CENTER","2000 Cibola Loop","Milan","NM",87021,"Cibola",35.179983,-107.90859,70.7691815895882,8,2021,2021,5,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CIBOLA COUNTY CORRECTIONAL CENTER","2000 Cibola Loop","Milan","NM",87021,"Cibola",35.179983,-107.90859,16.9992668615833,9,2020,2020,12,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIBOLA COUNTY CORRECTIONAL CENTER","2000 Cibola Loop","Milan","NM",87021,"Cibola",35.179983,-107.90859,91.7896636327241,7,2021,2021,5,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CIBOLA COUNTY CORRECTIONAL CENTER","2000 Cibola Loop","Milan","NM",87021,"Cibola",35.179983,-107.90859,0,12,2020,2021,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIBOLA COUNTY CORRECTIONAL CENTER","2000 Cibola Loop","Milan","NM",87021,"Cibola",35.179983,-107.90859,52.616022099,10,2020,2021,12,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIBOLA COUNTY CORRECTIONAL CENTER","2000 Cibola Loop","Milan","NM",87021,"Cibola",35.179983,-107.90859,0,4,2021,2021,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIBOLA COUNTY CORRECTIONAL CENTER","2000 Cibola Loop","Milan","NM",87021,"Cibola",35.179983,-107.90859,58.785714281,4,2022,2022,5,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CIBOLA COUNTY CORRECTIONAL CENTER","2000 Cibola Loop","Milan","NM",87021,"Cibola",35.179983,-107.90859,69.1785714324643,3,2022,2022,5,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CIBOLA COUNTY CORRECTIONAL CENTER","2000 Cibola Loop","Milan","NM",87021,"Cibola",35.179983,-107.90859,0.357656729678508,8,2020,2020,12,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIBOLA COUNTY CORRECTIONAL CENTER","2000 Cibola Loop","Milan","NM",87021,"Cibola",35.179983,-107.90859,68.9444063144193,1,2022,2022,5,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CIBOLA COUNTY CORRECTIONAL CENTER","2000 Cibola Loop","Milan","NM",87021,"Cibola",35.179983,-107.90859,0,1,2021,2021,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CIBOLA COUNTY CORRECTIONAL CENTER","2000 Cibola Loop","Milan","NM",87021,"Cibola",35.179983,-107.90859,40.4257901350286,9,2021,2021,5,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CIBOLA COUNTY CORRECTIONAL CENTER","2000 Cibola Loop","Milan","NM",87021,"Cibola",35.179983,-107.90859,0,3,2021,2021,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
